STATION,NAME,DATE,Month,Day,Year,Season,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TDIFF
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/19/2000,6,19,2000,Spring,0.89,0,0,82,91,72,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/20/2000,6,20,2000,Spring,0.03,0,0,79,86,72,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/21/2001,3,21,2001,Spring,0.06,0,0,53,57,49,8
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/22/2001,3,22,2001,Spring,0,0,0,57,68,46,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/23/2001,3,23,2001,Spring,0,0,0,55,68,41,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/24/2001,3,24,2001,Spring,0,0,0,57,73,41,32
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/25/2001,3,25,2001,Spring,0.13,0,0,50,60,40,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/26/2001,3,26,2001,Spring,0,0,0,46,56,36,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/27/2001,3,27,2001,Spring,0,0,0,43,53,33,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/28/2001,3,28,2001,Spring,0,0,0,42,54,30,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/29/2001,3,29,2001,Spring,0.45,0,0,57,67,46,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/30/2001,3,30,2001,Spring,0.06,0,0,66,73,59,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/31/2001,3,31,2001,Spring,0,0,0,65,74,56,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/1/2001,4,1,2001,Spring,0.11,0,0,56,65,47,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/2/2001,4,2,2001,Spring,0,0,0,55,65,44,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/3/2001,4,3,2001,Spring,0,0,0,60,67,53,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/4/2001,4,4,2001,Spring,0,0,0,59,67,51,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/5/2001,4,5,2001,Spring,0,0,0,52,63,41,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/6/2001,4,6,2001,Spring,0,0,0,61,77,45,32
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/7/2001,4,7,2001,Spring,0,0,0,75,87,62,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/8/2001,4,8,2001,Spring,0,0,0,77,88,65,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/9/2001,4,9,2001,Spring,0,0,0,77,89,64,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/10/2001,4,10,2001,Spring,0,0,0,77,89,64,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/11/2001,4,11,2001,Spring,0,0,0,74,84,63,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/12/2001,4,12,2001,Spring,0,0,0,75,85,65,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/13/2001,4,13,2001,Spring,0.04,0,0,79,89,69,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/14/2001,4,14,2001,Spring,0,0,0,70,80,59,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/15/2001,4,15,2001,Spring,0,0,0,68,75,61,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/16/2001,4,16,2001,Spring,0,0,0,62,74,49,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/17/2001,4,17,2001,Spring,0.11,0,0,54,69,38,31
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/18/2001,4,18,2001,Spring,0,0,0,48,60,35,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/19/2001,4,19,2001,Spring,0,0,0,49,65,32,33
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/20/2001,4,20,2001,Spring,0,0,0,60,76,43,33
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/21/2001,4,21,2001,Spring,0,0,0,67,79,55,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/22/2001,4,22,2001,Spring,0,0,0,67,80,53,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/23/2001,4,23,2001,Spring,0,0,0,68,81,55,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/24/2001,4,24,2001,Spring,0,0,0,72,84,60,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/25/2001,4,25,2001,Spring,0.64,0,0,59,68,50,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/26/2001,4,26,2001,Spring,0,0,0,55,66,44,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/27/2001,4,27,2001,Spring,0,0,0,59,79,39,40
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/28/2001,4,28,2001,Spring,0,0,0,70,85,54,31
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/29/2001,4,29,2001,Spring,0,0,0,59,70,47,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/30/2001,4,30,2001,Spring,0,0,0,58,73,43,30
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/1/2001,5,1,2001,Spring,0,0,0,63,76,49,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/2/2001,5,2,2001,Spring,0,0,0,63,76,50,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/3/2001,5,3,2001,Spring,0,0,0,63,77,49,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/4/2001,5,4,2001,Spring,0,0,0,66,81,51,30
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/5/2001,5,5,2001,Spring,0,0,0,71,86,55,31
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/6/2001,5,6,2001,Spring,0,0,0,69,80,57,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/7/2001,5,7,2001,Spring,0,0,0,63,73,53,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/8/2001,5,8,2001,Spring,0,0,0,64,76,52,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/9/2001,5,9,2001,Spring,0,0,0,64,78,50,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/10/2001,5,10,2001,Spring,0,0,0,69,84,54,30
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/11/2001,5,11,2001,Spring,0,0,0,72,86,58,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/12/2001,5,12,2001,Spring,0,0,0,78,88,67,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/13/2001,5,13,2001,Spring,0,0,0,67,79,54,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/14/2001,5,14,2001,Spring,0,0,0,64,78,49,29
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/15/2001,5,15,2001,Spring,0.11,0,0,68,80,55,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/16/2001,5,16,2001,Spring,0.02,0,0,67,74,60,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/17/2001,5,17,2001,Spring,0.09,0,0,62,66,57,9
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/18/2001,5,18,2001,Spring,0,0,0,73,86,59,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/19/2001,5,19,2001,Spring,0,0,0,84,95,72,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/20/2001,5,20,2001,Spring,0,0,0,80,89,70,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/21/2001,5,21,2001,Spring,0.06,0,0,77,84,70,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/22/2001,5,22,2001,Spring,0,0,0,81,87,75,12
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/23/2001,5,23,2001,Spring,0.08,0,0,74,83,64,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/24/2001,5,24,2001,Spring,0,0,0,72,85,59,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/25/2001,5,25,2001,Spring,0,0,0,71,84,58,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/26/2001,5,26,2001,Spring,0.9,0,0,74,83,65,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/27/2001,5,27,2001,Spring,0,0,0,73,86,60,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/28/2001,5,28,2001,Spring,1.39,0,0,76,86,66,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/29/2001,5,29,2001,Spring,0.43,0,0,68,75,60,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/30/2001,5,30,2001,Spring,0,0,0,71,85,57,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/31/2001,5,31,2001,Spring,0,0,0,72,80,63,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/1/2001,6,1,2001,Spring,0.07,0,0,77,84,69,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/2/2001,6,2,2001,Spring,0.2,0,0,78,85,70,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/3/2001,6,3,2001,Spring,0,0,0,80,90,70,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/4/2001,6,4,2001,Spring,0,0,0,81,91,70,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/5/2001,6,5,2001,Spring,0,0,0,86,96,75,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/6/2001,6,6,2001,Spring,0,0,0,84,93,75,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/7/2001,6,7,2001,Spring,0.55,0,0,83,91,74,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/8/2001,6,8,2001,Spring,0.08,0,0,75,79,70,9
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/9/2001,6,9,2001,Spring,0,0,0,77,84,69,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/10/2001,6,10,2001,Spring,0,0,0,78,85,70,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/11/2001,6,11,2001,Spring,0,0,0,77,87,66,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/12/2001,6,12,2001,Spring,0,0,0,81,89,72,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/13/2001,6,13,2001,Spring,0.35,0,0,81,87,74,13
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/14/2001,6,14,2001,Spring,1.23,0,0,77,80,73,7
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/15/2001,6,15,2001,Spring,0.58,0,0,82,91,72,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/16/2001,6,16,2001,Spring,0.47,0,0,81,90,72,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/17/2001,6,17,2001,Spring,0,0,0,75,83,66,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/18/2001,6,18,2001,Spring,0,0,0,76,88,63,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/19/2001,6,19,2001,Spring,0,0,0,77,86,67,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/20/2001,6,20,2001,Spring,0,0,0,78,86,69,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/21/2002,3,21,2002,Spring,0.15,0,0,58,67,48,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/22/2002,3,22,2002,Spring,0,0,0,42,51,33,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/23/2002,3,23,2002,Spring,0,0,0,41,55,27,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/24/2002,3,24,2002,Spring,0,0,0,53,71,35,36
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/25/2002,3,25,2002,Spring,0,0,0,64,80,48,32
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/26/2002,3,26,2002,Spring,0.63,0,0,65,76,54,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/27/2002,3,27,2002,Spring,0.04,0,0,60,71,49,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/28/2002,3,28,2002,Spring,0,0,0,53,61,44,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/29/2002,3,29,2002,Spring,0,0,0,57,71,43,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/30/2002,3,30,2002,Spring,0.5,0,0,71,74,67,7
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/31/2002,3,31,2002,Spring,0.64,0,0,73,79,66,13
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/1/2002,4,1,2002,Spring,0.05,0,0,63,73,52,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/2/2002,4,2,2002,Spring,0,0,0,61,74,48,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/3/2002,4,3,2002,Spring,0,0,0,72,83,60,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/4/2002,4,4,2002,Spring,0,0,0,58,65,50,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/5/2002,4,5,2002,Spring,0,0,0,53,63,42,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/6/2002,4,6,2002,Spring,0,0,0,50,61,38,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/7/2002,4,7,2002,Spring,0,0,0,47,58,35,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/8/2002,4,8,2002,Spring,0,0,0,56,73,39,34
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/9/2002,4,9,2002,Spring,0,0,0,70,79,61,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/10/2002,4,10,2002,Spring,0.17,0,0,64,71,56,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/11/2002,4,11,2002,Spring,0,0,0,64,76,51,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/12/2002,4,12,2002,Spring,0.07,0,0,68,76,59,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/13/2002,4,13,2002,Spring,0.01,0,0,66,74,58,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/14/2002,4,14,2002,Spring,0,0,0,71,81,61,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/15/2002,4,15,2002,Spring,0.05,0,0,75,84,65,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/16/2002,4,16,2002,Spring,0,0,0,75,86,63,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/17/2002,4,17,2002,Spring,0,0,0,77,88,66,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/18/2002,4,18,2002,Spring,0,0,0,79,90,68,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/19/2002,4,19,2002,Spring,0,0,0,76,85,67,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/20/2002,4,20,2002,Spring,0,0,0,79,90,68,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/21/2002,4,21,2002,Spring,0,0,0,79,93,65,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/22/2002,4,22,2002,Spring,0,0,0,82,93,71,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/23/2002,4,23,2002,Spring,0,0,0,62,73,50,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/24/2002,4,24,2002,Spring,0,0,0,59,68,50,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/25/2002,4,25,2002,Spring,0.14,0,0,70,78,62,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/26/2002,4,26,2002,Spring,0,0,0,61,69,53,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/27/2002,4,27,2002,Spring,0.04,0,0,66,71,60,11
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/28/2002,4,28,2002,Spring,0,0,0,77,87,67,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/29/2002,4,29,2002,Spring,0,0,0,74,89,58,31
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/30/2002,4,30,2002,Spring,0,0,0,61,70,52,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/1/2002,5,1,2002,Spring,0,0,0,69,80,57,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/2/2002,5,2,2002,Spring,0,0,0,79,87,70,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/3/2002,5,3,2002,Spring,0,0,0,77,88,65,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/4/2002,5,4,2002,Spring,0.16,0,0,63,69,57,12
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/5/2002,5,5,2002,Spring,0,0,0,60,69,51,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/6/2002,5,6,2002,Spring,0,0,0,63,77,48,29
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/7/2002,5,7,2002,Spring,0,0,0,74,86,61,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/8/2002,5,8,2002,Spring,0,0,0,80,92,68,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/9/2002,5,9,2002,Spring,0,0,0,79,87,70,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/10/2002,5,10,2002,Spring,1.17,0,0,78,90,65,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/11/2002,5,11,2002,Spring,0.05,0,0,72,80,63,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/12/2002,5,12,2002,Spring,0,0,0,74,87,61,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/13/2002,5,13,2002,Spring,0.33,0,0,77,84,69,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/14/2002,5,14,2002,Spring,0,0,0,63,74,52,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/15/2002,5,15,2002,Spring,0,0,0,62,77,47,30
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/16/2002,5,16,2002,Spring,0,0,0,65,79,51,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/17/2002,5,17,2002,Spring,0,0,0,72,85,59,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/18/2002,5,18,2002,Spring,0.29,0,0,70,87,53,34
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/19/2002,5,19,2002,Spring,0.09,0,0,57,61,52,9
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/20/2002,5,20,2002,Spring,0,0,0,57,68,46,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/21/2002,5,21,2002,Spring,0,0,0,57,70,44,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/22/2002,5,22,2002,Spring,0,0,0,61,70,52,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/23/2002,5,23,2002,Spring,0,0,0,60,74,45,29
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/24/2002,5,24,2002,Spring,0,0,0,66,83,49,34
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/25/2002,5,25,2002,Spring,0,0,0,76,89,62,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/26/2002,5,26,2002,Spring,0,0,0,70,83,57,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/27/2002,5,27,2002,Spring,0,0,0,69,80,57,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/28/2002,5,28,2002,Spring,0,0,0,72,82,61,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/29/2002,5,29,2002,Spring,0.17,0,0,74,81,66,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/30/2002,5,30,2002,Spring,0.16,0,0,75,81,68,13
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",5/31/2002,5,31,2002,Spring,0,0,0,76,85,67,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/1/2002,6,1,2002,Spring,0,0,0,83,94,72,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/2/2002,6,2,2002,Spring,0,0,0,86,99,73,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/3/2002,6,3,2002,Spring,0,0,0,80,90,70,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/4/2002,6,4,2002,Spring,0,0,0,76,86,65,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/5/2002,6,5,2002,Spring,0,0,0,79,86,71,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/6/2002,6,6,2002,Spring,0,0,0,79,89,68,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/7/2002,6,7,2002,Spring,0.71,0,0,72,80,63,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/8/2002,6,8,2002,Spring,0,0,0,68,78,58,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/9/2002,6,9,2002,Spring,0,0,0,68,81,54,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/10/2002,6,10,2002,Spring,0,0,0,69,84,53,31
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/11/2002,6,11,2002,Spring,0,0,0,72,84,59,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/12/2002,6,12,2002,Spring,0,0,0,77,90,64,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/13/2002,6,13,2002,Spring,0,0,0,86,98,73,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/14/2002,6,14,2002,Spring,0.76,0,0,82,93,70,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/15/2002,6,15,2002,Spring,0,0,0,80,89,70,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/16/2002,6,16,2002,Spring,0,0,0,77,88,66,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/17/2002,6,17,2002,Spring,0.09,0,0,77,86,68,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/18/2002,6,18,2002,Spring,0.28,0,0,73,77,68,9
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/19/2002,6,19,2002,Spring,0,0,0,75,80,69,11
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",6/20/2002,6,20,2002,Spring,0.12,0,0,74,78,69,9
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/21/2003,3,21,2003,Spring,0.37,0,0,70,78,61,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/22/2003,3,22,2003,Spring,0,0,0,66,79,52,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/23/2003,3,23,2003,Spring,0,0,0,59,68,49,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/24/2003,3,24,2003,Spring,0,0,0,62,74,50,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/25/2003,3,25,2003,Spring,0,0,0,57,71,42,29
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/26/2003,3,26,2003,Spring,0,0,0,64,79,49,30
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/27/2003,3,27,2003,Spring,0,0,0,58,63,53,10
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/28/2003,3,28,2003,Spring,0.01,0,0,62,73,51,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/29/2003,3,29,2003,Spring,0.01,0,0,73,80,66,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/30/2003,3,30,2003,Spring,0.26,0,0,54,69,39,30
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/31/2003,3,31,2003,Spring,0,0,0,44,53,35,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/1/2003,4,1,2003,Spring,0,0,0,50,66,33,33
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/2/2003,4,2,2003,Spring,0,0,0,68,79,56,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/3/2003,4,3,2003,Spring,0,0,0,69,81,57,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/4/2003,4,4,2003,Spring,0,0,0,70,81,58,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/5/2003,4,5,2003,Spring,0,0,0,71,81,61,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/6/2003,4,6,2003,Spring,0.09,0,0,61,67,54,13
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/7/2003,4,7,2003,Spring,1.51,0,0,62,75,49,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/8/2003,4,8,2003,Spring,0.5,0,0,50,52,47,5
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/9/2003,4,9,2003,Spring,1.38,0,0,49,51,47,4
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/10/2003,4,10,2003,Spring,1.09,0,0,55,67,43,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/11/2003,4,11,2003,Spring,0.37,0,0,46,50,42,8
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",4/12/2003,4,12,2003,Spring,0,0,0,59,72,45,27
